,C,count,sigma_nor,vocab_index,word,vector,topic,exemplar,word*,pos,x2D,y2D
167,17.42574741467743,137,2.4210515938677806,192,matrix,"[ 0.7443274  -3.1848695  -0.06330194  0.79826015 -2.5433712  -1.3190303
 -4.4839935   0.99835515 -2.8188026  -0.34545475]",41,*,matrix*,3,1.9222724437713623,-7.6206374168396
168,15.421833943405476,136,2.260646971052699,193,selection,"[-0.1655435  -2.6576      0.10853061  0.88584995 -2.4685688  -1.4866323
 -4.0640736   2.019787   -2.7919009  -0.16645442]",-1,,selection,63,2.9245853424072266,-3.6391725540161133
169,8.803370189999303,135,1.7173501655393033,194,13,"[-1.7090677  -3.283216   -1.6212643   0.05457406  0.9743896  -1.2690567
 -2.4985075   0.09407598  1.599001    0.9510075 ]",3,*,13*,4,-0.804240882396698,14.208805084228516
170,13.077747027638367,134,2.074684021528864,195,design,"[ 0.9045763  -2.5864182   0.41310984  0.6488171  -3.0630279  -1.5120475
 -3.8052437   1.3819536  -2.394447   -0.06965425]",-1,,design,64,0.3593343198299408,-8.732762336730957
171,11.515913873800292,133,1.948273168905646,197,f,"[-0.5007696  -2.2758718   2.520491   -0.80508375 -0.56363124 -1.3052104
 -3.073878   -0.15899906  0.11254972  0.1341296 ]",-1,,f,65,16.773977279663086,-6.701364040374756
172,11.692797985988927,133,1.9630105580078914,198,tasks,"[ 0.09029029 -2.2877617   0.9805905   0.8555878  -3.2665226  -1.0728394
 -4.0433154   2.3530788  -2.445422   -0.07733939]",33,*,tasks*,1,5.217812538146973,-5.514773845672607
173,7.1541487181155645,131,1.5889187973584435,199,results,"[-0.09243476 -2.2919633   0.76997554  0.94170004 -2.7373972  -1.7334001
 -3.9933243   1.922946   -2.8173983  -0.25938696]",29,,results,4,2.5624306201934814,-4.205223560333252
174,42.28362758316457,131,4.5365244314295445,200,participants,"[ 0.30774   -2.2847047  1.5996293  0.5784405 -3.1929526 -0.9191396
 -3.9499652  1.8386067 -1.9563668 -0.0044685]",30,,participants,4,6.679589748382568,-2.2971763610839844
175,21.59972187770948,128,2.820383398720084,201,analyst,"[ 0.29820907 -2.3362057   1.3119575   0.7434274  -3.1815526  -1.3362918
 -4.083958    1.6979882  -2.5271158  -0.22004262]",-1,,analyst,66,6.1368632316589355,-2.7955424785614014
176,16.57718519029995,128,2.394389765713773,202,values,"[ 2.8566667e-03 -2.7896905e+00  3.1726339e-01  7.5700796e-01
 -2.6888356e+00 -1.1658380e+00 -4.6902909e+00  1.6980504e+00
 -2.7140281e+00  5.4922942e-02]",-1,,values,67,3.06242299079895,-6.96375846862793
177,15.66357061512648,128,2.3169002387539614,204,among,"[-0.7178022  -2.8712275  -1.4310945   0.64242756 -1.0186887  -1.0901338
 -3.5837667   1.4576455   0.03862875  1.4225583 ]",-1,,among,68,6.03594446182251,9.692805290222168
178,29.70225433400588,126,3.525936815504956,205,analysts,"[ 0.3558376  -2.3453276   1.3755003   0.7458196  -3.2250133  -1.3378687
 -4.0954027   1.6511421  -2.547494   -0.25754812]",-1,,analysts,69,6.229842185974121,-2.8256585597991943
179,24.626693503804745,126,3.0922830805272103,206,proceedings,"[-0.05588952 -2.1898997   1.2119087   0.81974214 -2.8610923  -1.2865183
 -3.759882    2.1631122  -2.196778   -0.16289772]",26,*,proceedings*,1,5.401508808135986,-2.4154891967773438
180,14.445539588627701,125,2.226892182017051,207,value,"[ 0.04844189 -2.8614707   0.10435069  1.0169419  -2.619496   -1.1248075
 -4.6316447   1.7775588  -2.486505    0.42799947]",-1,,value,70,3.440110921859741,-7.001229286193848
181,11.015142153110597,124,1.9361473817175832,208,support,"[-0.03863238 -2.4033916   0.0552056   1.2820326  -2.5423646  -1.4309326
 -3.7543304   2.3526769  -2.0781941   0.25947842]",-1,,support,71,2.584646224975586,-5.201592445373535
182,18.238284018311564,124,2.557891790647518,210,acm,"[ 0.2533989  -2.1874576   2.424035   -0.27261186 -1.2733923  -1.5724399
 -2.7653422   0.30953127 -0.11181829 -0.27432212]",8,*,acm*,4,16.2602481842041,-4.388108253479004
183,13.340026486493949,124,2.1362658153113943,211,l,"[-0.45067942 -2.2061214   2.5061746  -0.8040923  -0.53728193 -1.2147477
 -3.1083665  -0.00334689  0.22695877  0.1398835 ]",-1,,l,72,16.853912353515625,-6.502973556518555
184,13.22665683619012,123,2.1306960007412794,212,point,"[-0.06964024 -2.509384    0.11465521  0.83580977 -2.9193695  -1.2500215
 -4.346173    2.0435278  -2.2167566   0.71215963]",-1,,point,73,4.8914384841918945,-6.726401329040527
185,21.492917880967426,123,2.844906969899362,213,he,"[-0.670691   -2.2151535  -0.41368917  0.52168965 -1.457295   -1.0408276
 -3.2253263   2.3071492   0.0315773   1.3114563 ]",-1,,he,74,7.253198623657227,7.7222185134887695
186,22.39819797825893,123,2.92312382902633,214,transactions,"[ 0.3166789  -2.3938615   1.3275188   1.0094827  -3.0663416  -1.063987
 -4.094696    1.9879693  -2.3307111  -0.15172197]",-1,,transactions,75,6.232933521270752,-2.7865946292877197
187,52.91951867472742,122,5.577431945186644,215,jigsaw,"[ 0.52800643 -2.4895523   0.5163255   0.5780498  -3.6245608  -1.4611933
 -4.05084     1.7210131  -2.750951    0.07610507]",-1,,jigsaw,76,4.421295642852783,-4.998610496520996
188,11.746740392499968,121,2.0103752213019708,216,views,"[-0.08186708 -2.3777597   0.48939627  1.0070077  -2.9123738  -1.3695973
 -4.2842946   2.2041197  -2.5699203   0.21460024]",-1,,views,77,4.750674724578857,-6.16517448425293
189,13.14704456158632,120,2.136592689659686,217,image,"[ 0.82514775 -2.62066     0.06026553  0.47235036 -2.7525847  -1.7746114
 -4.05137     1.1485506  -2.568335    0.11603519]",-1,,image,78,0.9111074805259705,-8.148239135742188
190,10.081049213091978,120,1.8686392275772752,218,y,"[-0.55253893 -2.206843    2.643393   -0.8314331  -0.53887385 -1.2893956
 -3.0407631  -0.25731522  0.08602621  0.12917133]",11,,y,5,16.760818481445312,-6.833037853240967
191,9.413988740788623,119,1.813431841374918,219,features,"[ 0.11435909 -2.518884    0.35682884  0.24561968 -2.7862434  -1.046804
 -4.151685    1.7354797  -2.0177891   0.2847114 ]",23,*,features*,1,4.125141620635986,-1.4488799571990967
192,16.778865722128945,119,2.4595858335018077,220,relationship,"[ 0.42664248 -2.5041065   0.40204477  1.5568603  -2.891637   -1.5013795
 -4.1267266   2.0994134  -2.5155776   0.09349313]",37,,relationship,3,3.4594886302948,-5.891331672668457
193,15.274632770590923,118,2.3327509562546367,222,bundles,"[-0.31630385 -2.6293588   0.0849887   0.40786687 -2.2534022  -1.108421
 -4.1428256   1.4111534  -1.5974597   0.4024215 ]",-1,,bundles,79,3.6118600368499756,-1.2073696851730347
194,23.848185645858862,116,3.104342055024228,223,parameters,"[-0.02065747 -2.6864436   0.5660179   0.46852934 -2.6529956  -1.4072118
 -4.546       1.3837749  -2.8598144  -0.27112103]",-1,,parameters,80,3.679614305496216,-3.537594795227051
195,42.711832377439535,116,4.778993843894564,224,entity,"[ 0.63842255 -2.4472568   1.5629466   0.8818366  -3.3174324  -0.84383136
 -4.0856853   1.7173948  -2.0798182  -0.11821365]",30,,entity,5,6.845316410064697,-2.569007396697998
196,9.915302466965956,115,1.8708441084213687,226,task,"[ 0.18586692 -2.3413022   0.816854    1.0993633  -3.357622   -1.1090084
 -4.069097    2.418162   -2.4740543   0.08906309]",33,*,task*,2,5.226553440093994,-5.648780822753906
197,42.74752477873362,115,4.797260328412025,227,pixel,"[ 0.8554104  -2.8324685   0.16274428  0.40197143 -2.631862   -1.6349994
 -4.2346983   0.8798217  -2.7023928  -0.07799684]",39,*,pixel*,2,1.1728616952896118,-7.963328838348389
198,19.994620290324303,113,2.7835004493264073,228,attributes,"[-0.03549629 -2.641966    0.12274443  0.38396698 -2.5668328  -1.0455561
 -4.3140736   1.8361373  -2.0949252   0.3350755 ]",-1,,attributes,81,3.860278367996216,-1.4119590520858765
199,30.62097454979263,113,3.738353693350486,229,web,"[ 0.35770053 -2.3778472   1.2742186   0.0448403  -2.4185054  -1.253986
 -3.8142445   1.140793   -1.7163053  -0.10345829]",24,*,web*,1,5.657204627990723,-0.9729329943656921
200,10.82036354112483,112,1.9630052995519311,232,feature,"[ 0.22207083 -2.5904777  -0.08307628  0.41567582 -2.4577246  -1.1664817
 -3.918307    1.7663815  -1.7196349   0.49816042]",12,*,feature*,2,3.6410069465637207,-1.192017674446106
201,24.331580725170845,112,3.182070272923277,233,axis,"[ 0.65739787 -3.0858395  -0.06886934  0.72577107 -2.8322852  -1.1737033
 -4.5681887   1.240665   -2.666705   -0.01432913]",41,,axis,4,2.4382529258728027,-7.271793365478516
202,20.393150406395556,111,2.8342225876964378,235,people,"[ 0.38903266 -2.3285904   1.6671613   0.5619247  -3.2224436  -0.8029498
 -4.0530405   1.7824246  -1.8948438  -0.02246977]",30,,people,6,6.785542011260986,-2.3697221279144287
