,C,count,sigma_nor,vocab_index,word,vector,topic,exemplar,word*,pos,x2D,y2D
43,4.2734372127004985,16,1.7634235198659656,104,time,"[-0.3862045  -3.9486494  -1.0122848  -0.95638293  5.3234015   2.1129415
 -1.6634414   2.3925426   1.9591144   2.0139456 ]",-1,,time,15,3.594006061553955,1.457387089729309
44,5.83036521328732,16,2.073705709223261,107,defined,"[-0.7296052 -4.086768  -0.543249  -0.4643529  4.2830586  3.0778756
 -1.8168982  2.2453058  2.589806   2.2924216]",2,*,defined*,6,1.5539780855178833,0.4066740870475769
45,5.144290531606859,16,1.9369770010144116,108,sensemaker,"[ 0.869976   -4.2198687  -0.82813185  0.16116402  5.1147275   1.9370317
 -0.82073027  0.63004297  2.2149982   0.69846994]",4,,sensemaker,2,-7.727731704711914,-1.1234151124954224
46,8.711846682567112,16,2.6479598677608593,109,2010,"[-0.3253604 -3.774291  -1.4510827 -1.2868563  6.0681195  1.4287852
 -1.5221713  2.4708743  1.6479912  1.9392016]",0,*,2010*,1,-0.31622642278671265,2.702303647994995
47,7.980053262898226,16,2.5021198132904265,110,2009,"[-0.31166795 -3.8165731  -1.449075   -1.396391    6.0797772   1.4183991
 -1.4615872   2.5796616   1.5171156   2.014212  ]",0,*,2009*,2,-0.09815710037946701,2.4192187786102295
48,11.760789327515795,14,3.344932051154698,117,sdg,"[ 0.655632   -4.0744567  -1.0223465  -0.01924374  5.2390475   1.752436
 -1.1092278   0.6585421   2.3756754   0.6464435 ]",4,,sdg,3,-7.390003681182861,-1.2659549713134766
49,4.189503438715196,14,1.7709493002967702,127,connect,"[-0.68537474 -4.185869   -0.4728233  -0.46042788  4.3706346   2.9183893
 -2.1157546   2.1201935   2.7620113   2.0044045 ]",2,*,connect*,7,1.4284687042236328,0.9446148872375488
50,4.513426258014433,14,1.8382891072561711,128,extract,"[-0.6161946  -4.2198544  -0.81328195 -0.3361283   4.8597627   2.6214664
 -2.0843256   2.04924     2.710136    1.8670468 ]",-1,,extract,16,1.7043945789337158,1.273003339767456
51,7.389052376796867,14,2.4360985118085985,129,important,"[-0.60832036 -4.0102644  -0.7115178  -0.5981294   4.604417    2.8275206
 -1.6142828   2.3465564   2.235814    2.3051703 ]",2,,important,8,2.246670722961426,1.019884467124939
52,4.2161541340980255,14,1.7764896715688407,130,clusters,"[ 0.52125067 -3.9213142  -0.6644247  -0.9486637   4.866293    2.5980997
 -2.6299763   1.8100839   2.3439178   1.1872183 ]",-1,,clusters,17,5.511699199676514,-0.6264474987983704
53,9.651775021957096,14,2.9064923743261866,131,reread,"[-0.7980452  -4.185092   -0.69104236 -0.2509399   4.6839895   2.7380204
 -2.1254597   2.172337    2.4803987   1.9854695 ]",2,,reread,9,1.49844229221344,1.2476712465286255
54,6.275761015892953,14,2.2046581165470878,132,worked,"[-0.8759545  -4.0906324  -0.48805535 -0.3668953   4.1711445   3.2123234
 -2.0868123   2.3186824   2.5345747   2.2888854 ]",2,*,worked*,10,1.2080422639846802,0.675518810749054
55,4.326489750225085,12,1.8262690184425183,149,table,"[-0.1627926  -3.9546318  -1.2531146  -0.61678123  5.2687564   2.130464
 -1.6043146   1.9302948   2.67411     1.7621784 ]",-1,,table,18,3.751600980758667,1.099210500717163
56,5.15807179221266,12,2.007261531280957,151,connections,"[ 0.28010654 -4.0892997  -0.64736205 -1.1422987   5.4020233   2.2284915
 -2.9189527   2.1928053   2.1296117   1.1896285 ]",1,,connections,16,6.186326026916504,-0.8908135294914246
57,5.038425246280922,12,1.9812206502767609,154,hypotheses,"[ 0.505985  -3.8083403 -1.1310079 -1.4277765  5.799728   1.7907069
 -2.7354014  2.282189   1.9088151  1.1789533]",1,,hypotheses,17,6.888733386993408,-1.0851415395736694
58,8.164673950375997,12,2.661643723578932,155,spent,"[-0.91303384 -3.9959202  -0.62138647 -0.19989648  4.2039304   3.1058156
 -2.167781    2.2426434   2.4736001   2.1897805 ]",2,*,spent*,11,1.1041728258132935,0.7090591192245483
59,6.231423967749622,12,2.240874930323,157,sigchi,"[ 0.9049819  -4.1100955  -0.84492594 -0.05740087  5.206107    1.7961996
 -1.2143672   0.66460043  2.1575525   0.50991786]",4,*,sigchi*,4,-7.405217170715332,-1.3855403661727905
60,4.2167151810979355,10,1.8284424955369092,180,notes,"[-0.12502028 -4.019704   -1.1842026  -0.59044266  5.319414    2.0516534
 -1.8340873   1.918346    2.5867047   1.6014812 ]",2,,notes,12,3.9242002964019775,0.7270039916038513
61,7.183248458244141,10,2.507200574599875,189,1998,"[-0.22238982 -3.8690922  -1.345342   -1.2712827   5.861312    1.6167631
 -1.3971545   2.4855554   1.7262836   2.0490265 ]",0,*,1998*,3,-0.033751074224710464,2.4317166805267334
62,4.727253956216304,10,1.9452563944256032,190,chi,"[ 0.36818027 -4.000402   -1.1714846   0.05159982  4.9548545   2.051224
 -0.3047748   0.7598237   2.963534    1.3608913 ]",3,,chi,9,-8.647665023803711,-0.10166128724813461
63,4.863530239741975,10,1.9764371093497612,191,w,"[ 0.06896315 -4.141124   -1.1517828  -0.23063564  5.152768    2.1012142
 -0.17409393  1.1267781   2.654711    1.8956879 ]",3,,w,10,-9.473958969116211,-0.012752299197018147
64,6.337126093612647,10,2.3136034235771925,192,2007,"[-0.43751788 -3.735089   -1.576864   -1.282282    6.114454    1.365902
 -1.4188225   2.4515302   1.6329458   2.0697343 ]",0,,2007,4,-0.3335348963737488,2.720228672027588
65,6.205674423186066,10,2.283526604956706,193,ieee,"[ 0.7266608  -4.1739707  -0.8912098   0.11713996  5.1012735   2.0125685
 -0.93170816  0.7100547   2.27366     0.7098908 ]",4,*,ieee*,5,-7.493980884552002,-0.9828122854232788
66,5.376068606595856,8,2.1321490136316337,240,clustered,"[-0.29081786 -4.0480905  -0.47878534 -0.64080286  4.3617535   3.0938811
 -2.30667     2.1471014   2.4693263   1.8821728 ]",2,,clustered,13,1.6056995391845703,0.9814339280128479
67,6.575501542216,8,2.4219225299774556,247,coupled,"[-0.58482337 -4.132359   -0.47509193 -0.591779    4.1444564   3.2000847
 -1.8214047   2.1719024   2.7911913   2.262257  ]",2,,coupled,14,1.4523637294769287,0.38969671726226807
68,5.502256400306287,8,2.1626349871425137,250,established,"[-0.9176592 -4.0480895 -0.6241931 -0.2905695  4.2553215  3.2229922
 -2.03462    2.3391669  2.420783   2.3421922]",2,,established,15,1.1967085599899292,0.5591485500335693
69,4.2858543678712975,8,1.868761871138201,251,clearly,"[-0.5837695 -4.0456114 -0.7041847 -0.6536388  4.594891   2.8171296
 -1.5881937  2.2666976  2.5063744  2.2893586]",2,,clearly,16,2.1600561141967773,0.7104976773262024
70,4.709188459545968,6,1.9915307598509508,254,elon,"[ 0.7583049  -4.1451845  -0.96456563  0.14877062  5.0558085   1.9093294
 -0.53943866  0.5397867   2.3964353   0.9091833 ]",4,*,elon*,6,-7.9198899269104,-0.9068923592567444
71,4.686896170283768,6,1.985822682998751,268,2011,"[-0.3172972 -3.8192368 -1.4599527 -1.3919023  6.0861516  1.4064714
 -1.4284036  2.5706978  1.5245615  2.0400639]",0,*,2011*,5,-0.22221477329730988,2.6100683212280273
72,4.633642165743939,6,1.9721866698004036,284,wysiwis,"[ 0.8313613  -4.196098   -0.78193426 -0.06859471  5.173599    1.9834114
 -1.1242194   0.9608327   2.0768533   0.75901806]",4,*,wysiwis*,7,-7.510382652282715,-1.5272173881530762
73,4.682448454735933,6,1.9846838182610316,321,tutorial,"[ 0.52405846 -4.0259137  -0.720406   -0.5731544   5.054057    2.2088237
 -2.144159    1.3972694   2.2107801   0.9366504 ]",-1,,tutorial,19,5.035057067871094,-0.8641164898872375
74,4.342316451563473,6,1.897590940936262,333,color,"[ 0.09418833 -4.1417723  -1.2334833  -0.2618229   5.195472    2.1039066
 -0.8384546   1.29014     2.7462      1.6537396 ]",-1,,color,20,-9.374128341674805,0.4347994923591614
75,4.48916540782469,6,1.9351925133071037,346,scenarios,"[ 0.49232787 -3.7671099  -1.1660563  -1.3715755   5.7213955   1.848197
 -2.688814    2.2838612   1.9631219   1.2261703 ]",1,,scenarios,18,7.083492279052734,-1.029225468635559
76,4.484322360644414,6,1.9339524214897628,356,integrate,"[-0.7176123 -4.2092752 -0.645601  -0.3454131  4.555391   3.0023472
 -2.2483165  2.2037022  2.6503239  2.0366974]",2,,integrate,17,1.5575875043869019,0.9219046235084534
77,4.450171178211857,6,1.9252078025937092,358,application,"[ 0.18327585 -4.1528807  -0.82222956 -0.88731915  5.3394394   2.0002005
 -2.2590313   2.0919018   1.8572576   1.2537526 ]",1,,application,19,5.84045934677124,-0.20828953385353088
78,4.311575379753367,6,1.8897195016979145,361,meetings,"[ 0.28799275 -4.0154257  -0.852206   -0.7985752   5.6640787   1.7675238
 -2.6902437   1.7434253   2.3602114   0.8961142 ]",1,,meetings,20,5.793947696685791,-1.6217033863067627
79,4.686916743164765,6,1.9858279508106131,362,1993,"[-0.32626528 -3.7685077  -1.443769   -1.2476852   5.8418293   1.6289867
 -1.3810704   2.4736938   1.8001069   1.933399  ]",0,,1993,6,-0.34556838870048523,2.745887041091919
