,C,count,sigma_nor,vocab_index,word,threshold,vector,topic,exemplar,word*,pos,x2D,y2D
28,4.900195174786366,30,2.562679418497342,58,models,4.587211715273845,"[ 7.89419   -0.8388263 -2.363586   0.6237811  1.2643547 -1.7604549
 -2.4297886  2.765669  -6.450672  -1.0299959]",2,*,models*,6,1.0531400442123413,1.3607603311538696
29,5.457831238790667,28,2.7174359337745875,61,literature,4.587211715273845,"[ 7.505639   -0.41103142 -2.523743    0.2312655   1.1785831  -2.0072823
 -2.2042966   1.4474376  -7.1421103  -0.52673817]",4,,literature,9,2.123274087905884,-2.4016308784484863
30,16.227448494287636,28,5.220332590254985,62,pages,4.587211715273845,"[ 7.616399   -0.81588644 -2.326357    1.1119399   0.7736353  -1.5779673
 -2.365017    2.1175008  -6.668555   -1.4204905 ]",-1,,pages,13,2.634160041809082,0.47973477840423584
31,8.531181285012309,26,3.482787041912399,64,manual,4.587211715273845,"[ 7.806082   -0.30615807 -2.5619097   0.54931384  1.4490726  -1.3949604
 -2.3694425   1.7907029  -7.137269   -0.20998044]",-1,,manual,14,1.7869951725006104,-1.5570464134216309
32,8.358038604089698,26,3.4414004940746183,65,shown,4.587211715273845,"[ 7.542128   -0.25383443 -1.7752261   1.0416905   1.5403218  -0.2674535
 -0.956805    1.7117414  -7.902249   -0.21068148]",0,*,shown*,1,-36.328880310058594,13.631062507629395
33,9.890875364154866,24,3.87300009198416,66,dimensionality,4.587211715273845,"[ 7.955358   -0.15470779 -1.8209335  -0.19138905  0.6320097  -2.3326933
 -2.055823    2.0305     -6.3951364  -1.3438332 ]",4,*,dimensionality*,10,0.765521764755249,-3.757354974746704
34,9.806390878401242,24,3.852194690821741,71,coding,4.587211715273845,"[ 7.8276324   0.14228322 -2.0173192  -0.179261    0.9893519  -1.9714347
 -2.1987069   2.0253584  -6.6320496  -0.85496014]",4,,coding,11,0.23781561851501465,-3.2552685737609863
35,17.747458702458584,24,5.807785711631262,73,keyword,4.587211715273845,"[ 7.7304225  -0.5126871  -1.9641063   0.77887326  0.49948606 -1.7888188
 -2.432987    1.7645417  -6.588735   -1.7199425 ]",-1,,keyword,15,2.99714994430542,0.2395673543214798
36,5.813338273723259,24,2.868853660076257,74,parameters,4.587211715273845,"[ 7.7376146  -0.46220994 -2.1992726   0.75447553  0.956473   -1.5621253
 -2.357341    2.8240438  -6.4503217  -1.302868  ]",2,,parameters,7,1.71486234664917,1.093435287475586
37,14.630148800379265,24,5.040107687887575,75,conf,4.587211715273845,"[ 7.44461    -0.56956863 -1.8230082   1.0226749   0.5138608  -1.6266223
 -2.4727938   1.2220126  -6.9135675  -1.6287748 ]",3,,conf,2,2.3336167335510254,-19.027585983276367
38,11.20826304089871,22,4.278894953045379,78,table,4.587211715273845,"[ 7.2157583  -0.7100302  -2.2568042   1.1599033   1.0289232  -0.91046077
 -2.1668808   2.3930156  -6.8397017  -0.8876129 ]",2,,table,8,2.2260727882385254,0.5196800231933594
39,5.310944999919509,20,2.817458486616703,80,keim,4.587211715273845,"[ 7.2573915  -0.22092366 -1.8794211   0.5094604   0.47788027 -1.8020053
 -1.982739    0.41665435 -7.297007   -1.001636  ]",3,*,keim*,3,3.4857375621795654,-18.738130569458008
40,4.710408444191904,20,2.659551908384231,81,semantic,4.587211715273845,"[ 7.421972    0.24647923 -2.1497796  -0.4411968   0.668854   -1.8252516
 -1.9480779   1.9232215  -6.459705   -0.81053984]",4,,semantic,12,-0.18408697843551636,-2.930264711380005
41,4.796475421783112,20,2.6821825739126144,83,framework,4.587211715273845,"[ 7.732148   -0.84734386 -2.3384087   0.5415291   1.3763411  -1.7926753
 -2.4312444   2.499642   -6.6417503  -0.83342904]",2,,framework,9,0.8652952313423157,1.2476328611373901
42,5.609609253580196,20,2.8959900096124587,87,vast,4.587211715273845,"[ 6.8961787e+00  7.0666951e-01 -2.0253406e+00 -4.5953714e-03
  1.1565793e+00 -1.0136247e+00 -1.7083205e+00  2.1407166e+00
 -6.9432425e+00 -2.5134188e-01]",1,*,vast*,3,-0.8644695281982422,-1.3202545642852783
43,7.939302658562859,20,3.50856539807629,89,found,4.587211715273845,"[ 7.6463885  -0.31398216 -1.866304    1.064864    1.5429499  -0.3149225
 -0.9815713   1.5599229  -7.997118   -0.1495171 ]",0,*,found*,2,-36.559146881103516,13.400594711303711
45,8.508095081929186,18,3.7300584179612524,95,university,4.587211715273845,"[ 7.4794917  -0.32813478 -2.251911    0.30267522  1.0060897  -2.1046636
 -2.1991017   1.0707045  -7.223858   -0.75005305]",3,,university,4,2.0718488693237305,-2.7908506393432617
46,15.182678585767059,18,5.549912759015003,96,mail,4.587211715273845,"[ 7.5973334  -0.6561576  -2.6345677   0.78282547  1.1135241  -1.5177096
 -2.2729647   1.304906   -7.183482   -0.46928456]",-1,,mail,16,2.313171625137329,-1.7375452518463135
47,6.652397526023484,18,3.2240943752826343,97,technology,4.587211715273845,"[ 7.776738   -0.31736502 -2.094833    0.1523888   1.3488914  -2.177902
 -2.1804883   1.81217    -7.0476494  -0.72697484]",-1,,technology,17,1.5733227729797363,-2.6868038177490234
48,10.649339145995155,18,4.313877963106713,106,ﬁltering,4.587211715273845,"[ 7.4629507   0.58942336 -2.0468204   0.0991746   0.90755767 -1.2752482
 -1.8129548   2.2439468  -6.645871   -0.68707377]",1,,ﬁltering,4,-0.4474295675754547,-2.187000274658203
49,14.721123152278018,18,5.4240676544045066,107,keywords,4.587211715273845,"[ 7.7130017 -0.6698043 -2.142277   0.924279   0.6241023 -1.7058848
 -2.3838117  2.0645168 -6.56966   -1.6152656]",-1,,keywords,18,2.7785680294036865,0.45864662528038025
50,5.128426107704793,18,2.808576912706219,109,annotation,4.587211715273845,"[ 7.669292    0.10230799 -2.2156296  -0.285803    0.5509604  -1.9220246
 -1.9140112   1.9828833  -6.321211   -1.0029378 ]",4,,annotation,13,0.00973794050514698,-3.131892442703247
51,5.1453373828330315,18,2.813187845723565,110,starspire,4.587211715273845,"[ 7.4344926  -0.37165734 -1.7134836   0.63960147  0.24946928 -1.9284074
 -2.1922843   0.47994316 -7.0340614  -1.5538614 ]",3,,starspire,5,2.9130029678344727,-18.955097198486328
53,10.974285118119575,18,4.40247590148572,116,science,4.587211715273845,"[ 7.5405498  -0.24847959 -2.1972222   0.05074379  1.1147269  -2.221789
 -2.1543825   1.328798   -7.1458716  -0.6896482 ]",4,,science,14,1.8890132904052734,-2.6901941299438477
54,6.3015459066411,16,3.183638233118776,117,sedlmair,4.587211715273845,"[ 7.2551985  -0.29947925 -1.6818423   0.6984696   0.41590124 -1.8300349
 -2.1275368   0.42285252 -7.220105   -1.3195823 ]",3,*,sedlmair*,6,3.1839351654052734,-19.168554306030273
55,5.30515691196211,16,2.9011502792099404,118,north,4.587211715273845,"[ 6.84289     0.09336993 -2.361053    0.5409392   1.1411778  -0.9417517
 -1.7539114   2.245098   -6.9807663  -0.26914164]",-1,,north,19,-0.4508676528930664,-1.211570382118225
56,4.876016640037072,16,2.779483984215342,130,labels,4.587211715273845,"[ 7.539943    0.06564888 -2.505149    0.3526865   0.4560761  -1.574733
 -1.8756899   2.2308218  -6.336599   -1.0972086 ]",-1,,labels,20,-0.16782371699810028,-2.675144672393799
57,4.8087805732061835,16,2.7604217715159187,131,elements,4.587211715273845,"[ 7.410042  -0.6931707 -2.3848624  0.920525   1.0952208 -1.1817701
 -2.3241506  2.781819  -6.5625615 -0.9390276]",2,*,elements*,10,1.9070028066635132,0.8158506155014038
58,5.5712790408057575,16,2.9765990206837714,135,items,4.587211715273845,"[ 7.484099   -0.84861475 -2.372606    1.189932    0.9188086  -1.2393804
 -2.3252943   2.3878832  -6.6772747  -1.1755313 ]",2,*,items*,11,2.3351125717163086,0.7550298571586609
59,11.766417657200147,16,4.732993402067606,136,forum,4.587211715273845,"[ 7.681842   -0.84287906 -2.3003662   0.7107538   1.1546674  -1.9930986
 -2.2966988   1.8633612  -6.8674197  -1.0758433 ]",-1,,forum,21,2.6239233016967773,-0.9947128891944885
60,4.811130906816261,14,2.8031931844042832,138,visualizations,4.587211715273845,"[ 7.9167705  -0.1728913  -1.8855845  -0.30391228  0.7141081  -2.3334365
 -1.9695411   2.0444796  -6.4161367  -1.2046602 ]",4,,visualizations,15,0.4993896186351776,-3.6065664291381836
61,5.822336997861012,14,3.102249303707021,158,labeling,4.587211715273845,"[ 7.5442624   0.29105183 -2.3635778   0.01951993  0.6412987  -1.5895534
 -1.7915504   2.1777494  -6.4015293  -0.8384647 ]",4,,labeling,16,-0.3497909903526306,-2.5336010456085205
62,4.659971562920717,14,2.758489016597062,161,force,4.587211715273845,"[ 7.58186    -0.40242264 -2.5825233   0.5592587   1.467165   -1.219327
 -1.9842987   2.151972   -7.003655   -0.15077029]",-1,,force,22,1.3325575590133667,-1.1493263244628906
63,6.003767195542045,14,3.1559058345797335,163,separation,4.587211715273845,"[ 7.38901    -0.09051567 -2.3885834  -0.18712306  1.2747573  -1.4854281
 -1.7679328   2.264926   -6.6204147  -0.17649005]",-1,,separation,23,0.3038538694381714,-1.3859397172927856
64,6.8523065827226946,12,3.480109604182677,182,sample,4.587211715273845,"[ 7.1487794 -0.5022551 -1.8483882  0.5048027  1.273065  -1.1365892
 -2.173489   2.20781   -6.9870696 -0.5462827]",-1,,sample,24,1.039040446281433,-0.569671630859375
65,8.303549006671531,12,3.9294527962635026,186,criteria,4.587211715273845,"[ 7.7106714 -0.3379047 -2.1053574  0.8634265  1.1544117 -1.4127511
 -2.3917334  2.8044477 -6.6586814 -1.1522449]",2,,criteria,12,1.6304227113723755,0.8737471103668213
66,5.148386750741019,12,2.952530776746564,190,frequently,4.587211715273845,"[ 7.636481   -0.30219185 -1.8702687   1.0191753   1.4451215  -0.5115487
 -1.1989058   1.7318985  -7.721191   -0.22123487]",0,,frequently,3,-36.709625244140625,13.245489120483398
