,C,count,sigma_nor,vocab_index,word,threshold,vector,topic,exemplar,word*,pos,x2D,y2D
136,6.300641532649915,73,1.7744349103999217,161,paper,4.710945251673152,"[  1.2359201   -2.856375    -3.4888268    1.183482     1.2609214
  -6.4576883   -1.3536439  -10.638868    -0.84490204  -2.0647442 ]",-1,,paper,60,3.3499820232391357,13.120918273925781
137,5.126547579219587,72,1.6486564458767954,164,control,4.710945251673152,"[ 0.22427453 -2.6339593  -3.8996902   0.99956805  0.39599836 -6.39692
 -1.4910762  -9.936415   -1.5109905  -2.9169369 ]",-1,,control,61,0.21143276989459991,6.980288982391357
138,7.277820326272176,72,1.8864024819677006,165,manipulation,4.710945251673152,"[  0.45543268  -2.681913    -3.4820862    1.4558566    1.0758188
  -6.369026    -1.4388713  -10.167595    -1.6559485   -3.1405993 ]",-1,,manipulation,62,-0.21860191226005554,11.055107116699219
139,41.23841062343465,72,5.6395275738555775,166,speculative,4.710945251673152,"[ 1.886975  -3.031006  -3.4413397  0.7779303 -0.4014116 -5.3170147
 -2.4461231 -9.58539   -1.3882232 -2.7905362]",7,,speculative,14,9.614046096801758,-6.445883750915527
140,8.83853625473665,71,2.064677161455452,167,section,4.710945251673152,"[  1.1410732  -2.7529662  -3.6962337   1.4165878   1.2923906  -6.4036803
  -1.0942307 -10.138486   -0.3767947  -2.0811746]",-1,,section,63,3.363123655319214,12.531739234924316
141,4.990865150627902,71,1.6368084774026845,168,intelligence,4.710945251673152,"[  0.6231618   -3.1591115   -3.874256     0.9905832    0.44004074
  -6.358185    -1.7326323  -10.3339615   -1.521204    -2.6925201 ]",17,,intelligence,7,-0.1617790162563324,6.834163665771484
142,4.912849415360119,71,1.628132972381273,169,representation,4.710945251673152,"[ 0.9295621  -2.3665235  -3.8159046   1.0272913   0.25810942 -6.5164113
 -1.3824979  -9.963705   -1.0891596  -2.7986917 ]",-1,,representation,64,0.1262160837650299,7.592487335205078
143,8.076650446993296,70,1.9853211797801273,170,domain,4.710945251673152,"[  0.65548265  -2.390532    -3.7444873    1.2228801    1.2972751
  -6.9253354   -0.6690938  -10.161057    -0.88811743  -3.0210204 ]",-1,,domain,65,1.220731258392334,10.507514953613281
144,5.046109289593724,70,1.64619466578359,171,allow,4.710945251673152,"[ 1.8632363  -2.122062   -3.9112518   0.62916386 -0.9702465  -4.923952
 -1.6197731  -8.051114   -0.4840547  -2.579732  ]",6,,allow,2,6.919628143310547,-3.1151628494262695
145,6.299119893782027,69,1.7906083168916824,173,existing,4.710945251673152,"[ 1.8540571 -2.843196  -3.5110064  0.6677293 -0.5529997 -5.1445417
 -2.5705311 -9.279224  -1.2969239 -2.9274516]",7,,existing,15,9.512821197509766,-6.53306245803833
146,6.379652406870681,69,1.7996776832157848,175,changes,4.710945251673152,"[ 0.88483816 -2.288264   -3.7196467   1.136204    0.5453357  -5.7053285
 -1.2153432  -9.365694   -1.1143694  -2.6267307 ]",-1,,changes,66,2.962108850479126,6.865231990814209
147,24.420478234573206,69,3.8313894968114233,176,execution,4.710945251673152,"[  0.86916345  -2.557017    -3.3378294    1.2960947    0.8062465
  -6.5090227   -1.3744149  -10.46013     -1.6806844   -2.921654  ]",-1,,execution,67,-1.0404061079025269,6.868693828582764
148,18.132757765411096,68,3.1361801368152973,179,ipca,4.710945251673152,"[  2.6886806   -3.6305869   -2.8977578    1.1590048    0.48270842
  -5.871994    -1.5297852  -10.812891    -1.6186745   -2.6610875 ]",-1,,ipca,68,-30.191822052001953,-2.077793598175049
149,5.52633947040816,67,1.7110790596555734,180,added,4.710945251673152,"[ 2.012827   -2.2616684  -3.561276    0.58475655 -1.5111586  -3.8042784
 -2.4266856  -7.750821   -0.65817356 -2.2239668 ]",-1,,added,69,10.117029190063477,-24.183828353881836
150,6.253398756211653,66,1.798437198420347,181,actions,4.710945251673152,"[ 0.32602185 -2.2851808  -3.7651083   1.2580433   1.0761087  -6.2916636
 -1.1287748  -9.909431   -1.2478532  -2.757106  ]",22,*,actions*,2,1.9071104526519775,9.887375831604004
151,9.118054171303427,66,2.1274332259562683,183,case,4.710945251673152,"[ 1.2603486 -2.3523996 -3.5684612  1.1574557  0.216842  -5.497436
 -1.5319018 -9.181848  -0.7680906 -2.3883796]",4,*,case*,3,3.1090316772460938,6.773263931274414
152,4.766935507065524,65,1.631067767804675,184,created,4.710945251673152,"[ 2.079554  -2.308433  -3.5995314  0.6108953 -1.5758564 -3.8844857
 -2.3852198 -7.7510686 -0.6631763 -2.3278043]",14,*,created*,1,10.042390823364258,-24.15650177001953
153,14.846483060754569,65,2.7964637974255693,185,values,4.710945251673152,"[ 1.1305908  -2.8679104  -3.7680082   1.2013308   0.79202205 -6.324145
 -0.7247462  -9.585806   -0.8024928  -2.905944  ]",-1,,values,70,1.1319618225097656,8.933281898498535
154,7.042885568077303,65,1.8942128296827556,186,performed,4.710945251673152,"[ 2.0562155 -2.279702  -3.6897788  0.628928  -1.5908048 -3.9449155
 -2.442412  -7.8502693 -0.7676133 -2.3548975]",14,,performed,2,10.012876510620117,-23.97018814086914
155,13.526698129804398,65,2.6438704284980235,187,mathematical,4.710945251673152,"[  1.7480733  -3.3752291  -3.0557287   1.373422    0.3451     -6.2794123
  -1.8094426 -10.242448   -1.8197982  -3.5482512]",12,,mathematical,7,-1.0450490713119507,2.979340076446533
156,6.910669003938534,64,1.8840292737047022,188,shows,4.710945251673152,"[ 1.8266381  -2.0980663  -3.8473866   0.69978154 -1.1193188  -4.512834
 -2.0181754  -8.049006   -0.6181869  -2.4975307 ]",-1,,shows,71,11.427199363708496,-23.98310089111328
157,12.335819918362807,64,2.515566076098474,189,table,4.710945251673152,"[  1.3593652  -3.069372   -3.6321566   1.0884923   0.6809072  -6.561273
  -1.2959492 -10.180182   -0.9254848  -2.7515929]",-1,,table,72,-0.31799349188804626,8.443432807922363
158,9.51455541828142,64,2.1871452839042456,190,query,4.710945251673152,"[  1.4542389   -3.0774746   -3.266374     1.1953208    0.86722165
  -5.920619    -0.84223586 -10.52035     -1.6918647   -2.5758064 ]",8,*,query*,3,-1.8997057676315308,5.084747314453125
